id,oriented,tetrahedra,flat count,negative count
mLLLQLPPPcddegfiijjklltgfmrsigkntxr,0,12,1,0
mLLALALPQccdefghjjkkllakvhvkqkkaank,0,12,2,0
kLLMLQzkcdedfghhijjukxfrgpqshn,0,10,1,0
kLLALMAkccdeghghijjtnkagekerqw,0,10,1,0
mLLAMLLQPccdefgijijkllanvqqhvmblcqw,0,12,2,0
mLLLALAPQcegfgghjjkkllaqaapjslnrrmn,0,12,3,0
mLLLALMAQcegfgghijkkllaqaapjslnbbmn,0,12,3,0
mLLMvLMQQacdegijkiklllnkanmsrbkneme,0,12,2,0
mLLvLPAQQcdeikjjlkljklhssvhsfmxpjpi,0,12,1,0
mLLPzMLAQcdeffhikiklkluflddqdrnvqbw,0,12,1,0
mLLLLPPAQacfhfikijklllnkgeklqmcklxe,0,12,1,0
mLLMLLwQQacdehgikjllklnkanqmvqwdpin,0,12,2,0
mLLMvLPQQacdegjjlilkklnkanmgkhkpcnm,0,12,1,0
mLLvPAPQPcdefiijhjikllqsdksvubdwnqw,0,12,1,0
mLLMLLwQQacdehgijlklklnkanqmvvdmaiw,0,12,2,0
mLLLLAAQPcddhgighjkklltgfgclvkbjnmj,0,12,2,0
mLLLPPzAQcddfhhgikjklltgfcgovpogbmk,0,12,2,0
mLLLQvQPPcddegfhijjklltgfmrsignktxr,0,12,1,0
kLLMzPAkcdedgghhijjukxfjgeagqw,0,10,1,0
kLLALAAkbcedgghhijjlsqjvwddnqn,0,10,1,0
kLLAwAAkbedefghhijjhhradfxtnxr,1,10,0,0
oLLLwwwAQQccddeihljknmnlmntgfmmaccgmcpgfp,0,14,3,0
oLLALwLzQQcccdefgilmnklmnnakvhvnspphkexrs,0,14,3,0
oLLLvwQwQQcbcfgiihlkmnlnmnebpwvvfpwjrckrc,0,14,2,0
oLLLLzAzQQccddhhjiinmnlmnmtgfgvtaiewqnwln,0,14,2,0
oLLLMPvMPQcbedefgijmknlnmnaafdboephbxfxdo,0,14,4,0
oLLLvAQwPQcbddhgkjiilnmnmnajfjsxadejxxqmn,0,14,3,0
oLLAvMPLMQcccdeihkjljnmmnnakvhlhqqpwdlbvv,0,14,3,0
oLLALwMzMQcccdefgjilmmlnnnakvhvnqsaawsrsv,0,14,4,0
oLLLMzMLMQcbedefghkjlnmmnnaafdbooqbuddbkk,0,14,4,0
oLLLvAwAQQcbdgihhlkjkmnmnntvxjvjetxggorbo,0,14,2,0
oLLLvAQLPQcbcfgjiihlmmlnnnebpwqvvflfwsphl,0,14,3,0
oLLLPzwMPQccddghhikjmnlnmntgfggvtaftqbupn,0,14,2,0
oLLLLPzAPQccddhhjiliknmnmntgfgvaaqikddluw,0,14,3,0
oLLLAwzMPQccddeghkijnlmmnntgfmgmqfkhhisok,0,14,4,0
oLLLAzzQLQccddeghkiljmnmnntgfmgaqjxoxqssk,0,14,3,0
oLLLAwzMAQccddeghkjljmlnnntgfmgmqgpglebff,0,14,4,0
oLLALwLwQQcccdefgijnkmnmmnakvhvnssakumrsr,0,14,4,0
oLLLAvAPQPccddegkjilklmnnntgfmgxhjxoxaook,0,14,3,0
oLLLAwLzQQccddeghikmkmnnnmtgfmgmcwmrpxhhh,0,14,4,0
oLLLMPvMMQcbedefgijmlmnnmnaafdboephkxxphd,0,14,4,0
oLLALwMzMQcccdefgjilkmnnmnakvhvnqsaqwnssg,0,14,4,0
oLLLMzMLPQcbedefghkjmlmnnnaafdbooqbaxqkbo,0,14,4,0
oLLLAwzQLQccddeghkiljnmmnntgfmgmqfmkdussf,0,14,4,0
oLLLAwPLPQccddeghkilklnmnntgfmgmqcarptbjj,0,14,4,0
mLLLAwQzQcddeghjiikklltgfmgmxhcapgk,0,12,2,0
mLLLMLMAQcddefhjjikklltgfmjahkcrsej,0,12,2,0
mLLALALAQccdefghikjkllakvhvnhnakxkk,0,12,2,0
mLLLQvAQPcddegfiijjklltgfmgjtwncixr,0,12,1,0
oLLALwPMwQcccdefgjikklmnnnakvhvnrsbjpobvo,0,14,4,0
oLLLLzPQLQccddhhilkiklnmnntgfgvaxhirkamgf,0,14,3,0
oLLAvAwAPQcccdeihhikknnmmnakvhlpifcjtexeo,0,14,4,0
oLLLPMLwMQcbdfehghijlnmnmntvatrfkhndpqsbf,0,14,4,0
oLLALwPzMQcccdefgjijlmnnmnakvhvnjswmidwsg,0,14,4,0
oLLLPzzAPQccddghikkinmlmnntgfgghhhhthslxk,0,14,3,0
oLLAvAMMzQcccdeihhjikmnnmnakvhlpidfoawoob,0,14,4,0
oLLLQvLzQQccddegfljjknmnmntgfmgjtjjbdpfvg,0,14,4,0
oLLLMPwPLQcbedefgihjlmnnmnaafdboeochqdwgk,0,14,4,0
oLLALALALQcccdefghikjlnmnnakvhvnhnakkqvxx,0,14,4,0
oLLLMPwwPQcbedefgihkkmnmnnaafdboeockmjjgb,0,14,4,0
oLLLMPwzAQcbedefgihjlmnmnnaafdbotjvqhtwob,0,14,4,0
oLLLMPwwMQcbedefgihkkmmnnnaafdbotjvkdssgb,0,14,4,0
oLLAMLLPPPcccdefgiikklmnnnanvqqhvnewwqaoo,0,14,5,0
oLLALLPPPPcccdehghkjlkmnnntnkaxkmfcakqaqq,0,14,5,0
oLLALALLQPcccdefghkjklmnnnakvhvnhhkumsauu,0,14,5,0
oLLAMLLPMPcbcedfghiklkmnnnajhfhxojmvspaww,0,14,5,0
oLLALALMMPcccdefghkkjlmnnnakvhvnhhmktsaxx,0,14,5,0
oLLLMPLzQPccddefihjjklmnnntgfmjhacvfauaaa,0,14,4,0
oLLLMPvQPPccddefihkljmlnnntgfmjhaflraefkk,0,14,4,0
oLLLPAwwMQcbedhffgikmnlnmnaafhjjoxjehabbf,0,14,5,0
oLLLAwzAQPccddeghkjkjmlnnntgfmgmqgfgaeapp,0,14,4,0
oLLLAwPPMPccddeghkikllmnnntgfmgmqcwamafrr,0,14,4,0
oLLALwLzQQcccdefgikmlklnnnakvhvnssmukqrrs,0,14,4,0
oLLLvwQwQQcbcfgiihkklnlmnnebpwvvfhwwoorcj,0,14,3,0
oLLLLzzAQQccddhhijimlnnmnmtgfgvaliokqmomj,0,14,3,0
oLLLAvLQMQccddegmlimknlnlntgfmgfojjododju,0,14,3,0
oLLLAwvQAQccddeghjmmklnnnmtgfmgmgmpovmmle,0,14,4,0
oLLLMPvMPQcbedefgijmkmlnnnaafdboephbifxpj,0,14,4,0
oLLLvAQwPQcbddhgkjiillnmnnajfjsxadejoamon,0,14,3,0
oLLAvMPLMQcccdeihkjljlnmnnakvhlhqqpweubvg,0,14,3,0
oLLALwMzPQcccdefgjilmmlnnnakvhvnqsaqwsbjn,0,14,4,0
oLLLMzMLMQcbedefghkjllnmnnaafdbooqbuiubkb,0,14,4,0
oLLLvAMPAQcbdgihhlkmjkmnnntvxjvjptlxgrqix,0,14,2,0
oLLLvAQLMQcbcfgjiihlmmlnnnebpwqvvflowsexm,0,14,3,0
oLLLPzwMPQccddghhikjnmlmnntgfggvtafdlbtuv,0,14,2,0
oLLLLPzAPQccddhhjiliknmmnntgfgvaaqikdddmr,0,14,3,0
oLLLAwzQLQccddeghkiljmnmnntgfmgmqfmkudsso,0,14,4,0
oLLLAzzQLQccddeghkiljnmmnntgfmgaqjxoahssn,0,14,3,0
oLLLAwzMQPccddeghkjljmlnnntgfmgmqgpgligoo,0,14,4,0
oLLLwwwPQQccddeihmjlkmlnnntgfmmafckskbaae,0,14,3,0
oLLALwLLQQcccdefgimmnknlnmakvhvnslhhkpxsn,0,14,3,0
oLLLMPvMMQcbedefgijmllnmnnaafdboephknxqdw,0,14,4,0
oLLALwMzPQcccdefgjilkmnnmnakvhvnqsaawvjsw,0,14,4,0
oLLLMzMLPQcbedefghkjmnlnmnaafdbooqbaihkko,0,14,4,0
oLLLAwzAAQccddeghkilmkmnnntgfmgmqfmxfiosc,0,14,4,0
oLLLAwPLMQccddeghkilklnmnntgfmgmqcabpebss,0,14,4,0
mLLLAwMMQcddeghjkjkjlltgfmgmmfgrgej,0,12,2,0
mLLLMLAAQcddefhjiikklltgfmjaumruasj,0,12,2,0
mLLLQLPMPcddegfhijjklltgfmgjtwncixr,0,12,1,0
oLLALwPPzQcccdefgjijklmnnnakvhvnjswgpwocf,0,14,4,0
oLLLLzQPzQccddhhjijillmnnntgfgvtaqivnaufb,0,14,3,0
oLLAvAMwMQcccdeihhjilmnnmnakvhlpidfpmdwvo,0,14,4,0
oLLLPMLzPQcbdfehghiknlmmnntvatrfkhnlmqwwg,0,14,4,0
oLLALwLMPQcccdefgikknlmnmnakvhvnsbjuiursb,0,14,4,0
oLLLPzLPAQccddghijijmlnnmntgfgghmhcwvuucx,0,14,3,0
oLLAvAwAMQcccdeihhikmlnmnnakvhlpifcpkmexo,0,14,4,0
oLLLQvzwQQccddegfkknmlknmntgfmgjjjuplbbbo,0,14,4,0
oLLLMPwwMQcbedefgihkmnlnmnaafdboeocuqqggv,0,14,4,0
oLLLMPwzAQcbedefgihjkmnnmnaafdboeocktwonj,0,14,4,0
oLLLMPwwPQcbedefgihkmnlnmnaafdbotjvdhhggc,0,14,4,0
oLLLMPwPLQcbedefgihjkmnmnnaafdbotjvktonrf,0,14,4,0
oLLALPLzQPcccdehhgikmklnnntnkaxmkskavqaaa,0,14,5,0
oLLLMPLPMPccddefihjlkkmnnntgfmjhachsfaauu,0,14,4,0
oLLLMPvMPQccddefihkklnlmnntgfmjhafgaaekww,0,14,4,0
oLLLPAwPzQcbedhffgijlmnmnnaafhjjoxjqhmwkb,0,14,5,0
oLLLAwzAQPccddeghkjljkmnnntgfmgmqgmgkhapp,0,14,4,0
oLLLAwPLMQccddeghkilknlmnntgfmgmqcabahcss,0,14,4,0
oLLLwwwMQQccddeihlmkmnklnntgfmmacfgnqggua,0,14,3,0
ovLAvMzAQQcdefjgiimmlknlnnowaenfwqambipkv,0,14,2,0
oLLLPzvAQQccddghilimlkmnnntgfgghahbkjcdel,0,14,2,0
oLLvLvQQPQccdghjhllkmnmmnnhsonsrxupaahkcc,0,14,2,0
oLLvAvAPQQccdheilmjnklmnmnqsliuqqqsbfoooo,0,14,2,0
oLLvMvLQQQccdefhimnllknlmnhspbfsxulbfojnc,0,14,3,0
oLLLPzwAPQccddghhikjmlnmnntgfggvtarafdxdo,0,14,2,0
oLLLPzwAMQccddghijlimmlnnntgfgghhthuiwmhr,0,14,3,0
oLLLMPLLPQccddefihklknmnmntgfmjhawlwqerjf,0,14,4,0
oLLLMzPvQQccddefihjklmnmnntgfmjhegctlmnkf,0,14,3,0
oLLLMPLzMQccddefihjlknlmnntgfmjhachftuskk,0,14,4,0
oLLLMvQLAQccddefjikmlkmnnntgfmjumgdujtbvv,0,14,3,0
oLLLMLvMQQccddefhlmnnklmmntgfmjafuahrbuam,0,14,4,0
oLLLMPLvQQccddefihknkmlnmntgfmjhawxwqagbk,0,14,4,0
oLLLMPvAQPccddefihkjlmlnnntgfmjhafwupengg,0,14,4,0
oLLLLzQzAQccddhhjijikmmnnntgfgvtaqifqauqk,0,14,3,0
oLLLQvLPAQccddegfijjmlnnmntgfmgjcjjqptsvn,0,14,4,0
oLLLPzPPzQccddghikjijlmnnntgfgghumhcjxebo,0,14,3,0
oLLLPMLMLQcbdfehghijkmnmnntvatrfkhnwprcsv,0,14,4,0
oLvLvQLQPQccejgghmklmnknmnlhsfrwtnxdlcarc,0,14,3,0
oLLLPzvAQQccddghijilkmlnnntgfgghthrjsjele,0,14,3,0
oLLLMvLAQQccddefkjikmllnnntgfmjgkcjsjcdxd,0,14,3,0
oLLLMLLPPQccddefhkkmnlnnmmtgfmjacvahshaau,0,14,4,0
oLLvLzzQQQccdhgjmmmknlnllnhssfsamtpdadhkf,0,14,2,0
oLvALLwQAQccefehkimjlmlnnnuxdtkpgheafslee,0,14,2,0
oLLvMPvAQQccdfihihlknmnmmnhcqwcfnuccgofbn,0,14,3,0
oLLLPzwAAQccdefghjijlmnmnnlrmegnmqcrmpuxj,0,14,2,0
oLLLPzwAPQccddghijlimmlnnntgfgghhthliwuag,0,14,3,0
oLLLMPLvQQccddefihkmknlmnntgfmjhawxwqagbk,0,14,4,0
oLLLMzPvQQccddefihjklnmnmntgfmjhegctduvcf,0,14,3,0
oLLLMPLLMQccddefihjlknlmnntgfmjhacaftufvv,0,14,4,0
oLLLwwwQPQccddeihkmjmnnlnmtgfmmarfckamwek,0,14,3,0
oLLLMPLzPQccddefihkjmlmnnntgfmjhawstaerbf,0,14,4,0
oLLLMPvMQPccddefihkjlmlnnntgfmjhafruienbb,0,14,4,0
oLLLLzzQPQccddhhikikklmnnntgfgvahirfkvquh,0,14,3,0
oLLLQvPwPQccddegfkikmnlnmntgfmgjjcjpiacvs,0,14,4,0
oLLLPzzQzQccddghikkijlnmnntgfgghhhhscdxfg,0,14,3,0
oLLLPMLPLQcbdfehghikkmnmnntvatrfkhnwljjwf,0,14,4,0
oLLLvAQAMPcbedjhkjjiilmnnnaafaoqllfolhqfs,0,14,5,0
oLLAvLPLQQcbcedgkijmnllmnnasxfnirruhnotxs,0,14,4,0
oLvALPLMPQcbefggjlimkmnlnndadxvemjmcvjcrn,0,14,3,0
oLLAvLzAQQcccdegkmilnklmnntnnaniabwmsnxqn,0,14,4,0
oLLLALvMQQccegfggkljmlmnnnahaapjtsnobvmxp,0,14,4,0
oLLLQvLLQQcbedfegilmnklmnnaafiinnetiktqjv,0,14,4,0
oLLLAPvwQQccegfgigjknlmmnnahaaphjtodrhepv,0,14,5,0
oLLLPvMQPPccdgefkikjjlmnnnqsqdktpmakolaww,0,14,4,0
oLLLLAAzPQcbedffgjilnlnmmnaafjjohrihcpkka,0,14,5,0
oLLALLwMPQcbcedhgjllnkmmnnasxfxnaxmxnqxfv,0,14,5,0
oLLALzwwQQcbcedhgjljknmnmnasxfxohxfsxxbgk,0,14,4,0
oLLLQvALMQcbedegfjikmnlmnnaafmmwqwapnrjrs,0,14,5,0
oLLALLzAAQcbcedhgjlklknmnnasxfxnixwaomoss,0,14,5,0
oLLALzwPAQcbcedhgjlmjknnmnlsajxchmlvkhvwc,0,14,4,0
oLLALLPLMQcccdehgjilknmmnntnnaqniolomqffb,0,14,5,0
oLLALLwPPQcbcedhgjklmklnnnlsajxjawipjxsgg,0,14,5,0
oLLALLwMAQcbcedhgjillknmnnlsajxjagiujhgrr,0,14,5,0
oLLALLMLPQcbcedhgjimknlmnnlsajxjacajeqgvr,0,14,5,0
mLLMvMAPQbcefigjhklklllsamxfmkrwssk,0,12,3,0
mLLAMvPMQbcedfgjkilklllsajhxxqfarbb,0,12,4,0
oLLALLwQPPcbcedhgjiklkmnnnlsajxjagwijeauu,0,14,5,0
oLLLALzMPQccegfggikjmnmmnnahaapjhtniidehu,0,14,5,0
oLLALvLQQPcbcedhikjmklmnnnajhfhxcnjfojqdq,0,14,4,0
oLLALLwLQQcbcedhgilmkklnnnasxfxnuemwnxnkk,0,14,5,0
oLLLQvLPQPcbedfegiklmlknnnaafiinngeudkwgf,0,14,5,0
oLLLLvPQAQccddghkkjmllmnnnukfrvmmirgcgxxa,0,14,3,0
mLLALLwQQbcedhiilikklllsajxahgbwjwr,0,12,4,0
oLLAvLLMQQcbcedjhimkllnnmnlsajamjvbjjmtgh,0,14,5,0
oLLLAPvMMQccegfgigjlkmnnmnahaaphjtwohtlmk,0,14,5,0
oLLLLAALPQcbedffgjiknmnmmnaafjjohruhoqkrh,0,14,5,0
oLLALLwwQQcbcedhgjljknmmnnasxfxnaxnnxxcvf,0,14,5,0
oLLLQvALMQcbedegfjiklmnnmnaafmmwqwatwnfjw,0,14,5,0
oLLALLwAAQcccdehgiljkmlnnnanvqqjeqbrdqngg,0,14,5,0
oLLALLwzQQcbcedhgijlnnmlmnlsajxjebddtmlww,0,14,5,0
oLLALLwPAQcccdehgjkmjllnnntnnaqnartneunrr,0,14,5,0
oLLALLwPAQcbcedhgjmljknmnnlsajxjaahjjaoww,0,14,5,0
oLLALLwAQPcbcedhgjkljmmnnnlsajxjawmjminnc,0,14,5,0
oLLALLwAQPcbcedhgjkkjmlnnnlsajxjawwjmeahh,0,14,5,0
mLLLvPAQQcddjihhjllklkukfhiwvitfkrk,0,12,2,0
mLLLLLPQQcddgihkklljjlukfrivmmmrkkv,0,12,2,0
mLLALLMQPbcedhgikijkllasxfxnuwkbwij,0,12,3,0
mLLAvMMQPbcedihjiijklllsajdauujgnxr,0,12,2,0
mLLALLLQQbcedhijkiklkllsajxapkbjnnj,0,12,3,0
mLLALLPAQbcedhgjjikkllasxfxnirbwoun,0,12,3,0
mLLvLQMMQacgjjhgiiklllnkjmdagiorqat,0,12,2,0
mLLMvMPQPbcefihijijklllsamxghqainqn,0,12,2,0
mLLALzPAQbcedhgkkijlkllsajxcabkjajj,0,12,3,0
mLLLALMMQcegfgghjkjkllahaapjjmrnblk,0,12,3,0
mLLAMLPMPbcedfghijjkllasxfhxfwpioxr,0,12,2,0
mLLLALAAQcegfgghikjkllahaapjjmrnbln,0,12,3,0
mLLAvMMQPbcedgihijjklllsajwpujfknxr,0,12,1,0
mLLMvAPQPbcefighijjklllsamxcoiqschs,0,12,1,0
oLLAvwAMPQcceddgikjjkmnmnnaqvnnilwbgpogcc,0,14,4,0
oLLLzwQvQQccddhggkimnmlnmntgfjcvimqqtbhxm,0,14,3,0
oLLAvPwPMQcccdehihjmmmlnnnakvhppivepdkxxe,0,14,4,0
oLLAvAwLQQcceddghjjkkmmnnnahvkkqdvrbefvgv,0,14,4,0
oLLAvLAPPQcccdeghkkjmknmnnakvhgiafvmgsnww,0,14,4,0
oLLLALPwPQccegfggjikkmmnnnahaapjietoxfvgv,0,14,5,0
oLLALLMAzQcbcedhgikijmnnmnasxfxnuwkbiwwfg,0,14,5,0
oLLAMvPAzQcbcedfgkkijlmnnnajhfxheebxwmpfg,0,14,5,0
oLLLLwQPMPccddhgghiklkmnnntgfgcvkefxjmapp,0,14,5,0
oLLAvMMLQPcbcedigikjmklnnnlsajdjajcajuamm,0,14,5,0
oLLALLALMQcccdefhjjmjlnmnnakvhvittqbneoed,0,14,5,0
oLLAvMAMLQcccdeigihjlnlmnntnnapnaqcaacgii,0,14,5,0
oLLAvLAMPQcbcedgjhkmmmlnnnlsajjexoaddmaco,0,14,5,0
oLLLPPLPPPccddfhhgijklmnnntgfcgovqokdtadd,0,14,5,0
oLLALLPwAQcbcedhgjjikmnnmnasxfxnirbouwwvr,0,14,5,0
oLLAMvLLQQcccdefgljjknmnmnanvqhqlppbjnvfg,0,14,5,0
oLLAvAwwQQcceddghjkmlknnmnahvkkudfeebpbbc,0,14,4,0
oLLAvwPMPQcceddgkjklnmknmnaqvnnloovtigtlv,0,14,4,0
oLLLALLQLQccegfggiklkmnmnnahaapjatvvehppc,0,14,5,0
oLLLzLwQPQccddfghlklnknmmntgfcvficoefaogq,0,14,3,0
oLLLzAzPAQcbdfeghilklmmnnntvhtfgqrfbgsdpp,0,14,3,0
oLLAvLwQMQcccdeghmljmlnlnnakvhgiqfvugacif,0,14,4,0
oLLLMLMMLQcbedefjhijlnmnmnaafdbakepqpmrkv,0,14,5,0
oLLALLAwAQcccdefhjjkjlnmnnakvhvittqbodkdt,0,14,5,0
oLLLMLPPLQcbedefjiiljlmnnnaafdbauehojuqgo,0,14,5,0
mLLALvQMQbcedhkjkkjllllsajxhahgrqdq,0,12,4,0
oLLLLLMMMQccddhkglikkmnmnntgfgavhiccodfum,0,14,5,0
oLLALALzQPcccdefghkjlkmnnnakvhvkqqkddoadd,0,14,5,0
oLLLPAwMLQcbedhffgijkmnmnnaafxjjohsjunfrn,0,14,5,0
oLLAMLLzQPcbcedfghjkkmlnnnajhfxhfhxbwwall,0,14,5,0
oLLALALAPPcccdefghkkjlmnnnakvhvkqqdktjaaa,0,14,5,0
oLLAMLLMPPcccdefghikklmnnnanvqhqvnunweaoo,0,14,5,0
oLLMvALPPQcbcefigjmlnlnmmnlsamxcmachfessp,0,14,4,0
oLLALPLPMPcbcedhhgijlkmnnnlsajxejkjhfaaqq,0,14,5,0
oLLAvLMAQPcbcedgjikjkmlnnnlsajjejfkkuoacc,0,14,4,0
oLLLALMLQPccegfgghkjkmlnnnahaapjjxnviqall,0,14,6,0
oLLAMzLAPPcceddfghkkjmlnnnahvnhhqqccaxahh,0,14,6,0
oLLLAPwwQPccegfgighkklmnnnahaaphjjnjttahh,0,14,6,0
oLLAMLLAMPcbcedfgiijklmnnnlsqjqhvnqeaaamm,0,14,6,0
oLLALLMMMPcccdehgjkklkmnnntnkaxktgwakaall,0,14,6,0
oLLALLzMQPcbcedhgjlmkklnnnasxfxnixanoqgww,0,14,5,0
oLLALLwAAQcbcedhgiljmllnnnasxfxnuxbamaaww,0,14,5,0
oLLLAPwPPPccegfgighjklmnnnaqaapqjsnstlatt,0,14,6,0
oLLAMzLMPPcceddfghkkjmlnnnaqvnhqhhvvaxahh,0,14,6,0
oLLLALMAMPccegfgghkkjlmnnnaqaapjshvnuhaaa,0,14,6,0
oLLALLzMAQcbcedhgjlmlklnnnasxfxnixaaouiss,0,14,5,0
oLLALLwQzQcbcedhgiljlknmnnasxfxnuxbenabww,0,14,5,0
oLLLLMMzMQccdgfhhijjllnmnnhshksvslencanll,0,14,4,0
oLLMvwPQPPccdedgijikjlmnnnukhfvxwsbcvaaww,0,14,5,0
oLLLALvQPQccdgffikmjknnmnmhshalpbakfaqpap,0,14,5,0
oLLLALvQQPccdgffijkjlkmnnnhshalpkvkffhakk,0,14,5,0
oLLAMLLAMPcbcedfgijkjlmnnnlsajhxbqaqnaarr,0,14,6,0
oLLALLMMMPcbcedhgijjlkmnnnlsajxjebrajaaqq,0,14,6,0
oLLALLwMQPcbcedhgjimlklnnnlsajxjagaujxfww,0,14,5,0
oLLAvLAQPPcccdegjhijklmnnntnnanuinwblxatt,0,14,5,0
oLLALLwPAQcccdehgjmljllnnntnnaqnaahneuarr,0,14,5,0
oLLLALvQQPccegfggkmljmknnnahaapjtcvnwjdtd,0,14,5,0
oLLALvLQAQcbcedhilmmklnlnnajhfhxvkjfopspt,0,14,4,0
oLLALLzPAQcccdehgjkmkmlnnnanvqqjmrajhpwwb,0,14,5,0
oLLLQvPzPQcbedfegjilkmlnnnaafiingnukdpcgo,0,14,5,0
oLLLvzPQMQccddhhjljmlnmmnnukffvhlprbxbvxa,0,14,3,0
mLLALvMQQbcedhkkkijllllsajxhhggrwwj,0,12,4,0
oLLAvPvAQQcbcedigmklklknnnlsajujakwrrjljj,0,14,5,0
oLLLAPvwQQccegfgigjkmlnnmnahaaphjtolraitv,0,14,5,0
oLLLMvPzQQcbefgfjlknlkmlnnxxdhpphdacrjoll,0,14,4,0
oLLLLAAzPQcbedffgjilnlmmnnaafjjohrihcrkdh,0,14,5,0
oLLALLwwQQcbcedhgjljknmnmnasxfxnaxnnxxvco,0,14,5,0
oLLALzwwQQcbcedhgjljknmmnnasxfxohxfsxxwrn,0,14,4,0
oLLLQvALPQcbedegfjikmnlmnnaafmmwqwatcrjbf,0,14,5,0
oLLALLzQLQcccdehgjlklknmnnanvqqjmqrqcinnn,0,14,5,0
oLLALzwLQQcbcedhgjnjklmnmnlsajxchhvkmlvwc,0,14,4,0
oLLALLzPPQcbcedhgjmlnknmnmlsajxjmmlhceunw,0,14,5,0
oLLALLwzQQcbcedhgjkmmklnnnlsajxjawedjmwwf,0,14,5,0
oLLALLwLQQcbcedhgjnjkmlmnnlsajxjaajjahoww,0,14,5,0
oLLALLMvQQcbcedhgjinknlmmnlsajxjawejdlccf,0,14,5,0
mLLMvMAPQbcefigjhlkklllsamxfmkgbssn,0,12,3,0
mLLAMvLQQbcedfglijkklllsajhxafqxrgg,0,12,4,0
oLLALLMPPPcbcedhgjiklkmnnnlsajxjawwejeadd,0,14,5,0
oLLAvLMLQQcbcedgjinknlmlmnasxfnurinqwpnhc,0,14,4,0
oLvALzzMQQcbefgglikmklnnmndadxvdjhtwcjfbw,0,14,3,0
oLLAvLMzQQcccdegjkinnlmlmntnnanubbapwhndn,0,14,4,0
oLLLALvMQQccegfggkljnmnlmnahaapjtgnubmgsx,0,14,4,0
oLLLQvLzQQcbedfegimmnknlmnaafiinnuhqkitgc,0,14,4,0
oLLLAPvAMQccegfgigjlkmnmnnahaaphjtroatdlv,0,14,5,0
oLLLLAALPQcbedffgjiknmlmnnaafjjohruhoskai,0,14,5,0
oLLALLwMMQcbcedhgjlmjlnmnnasxfxnaxhnuxxsc,0,14,5,0
oLLLQvALPQcbedegfjiklmnmnnaafmmwqwapwcjsg,0,14,5,0
oLLALLwAAQcbcedhgiljkmlnnnasxfxnuxbwpaoww,0,14,5,0
oLLALLwAPQcbcedhgikjmlnmnnlsajxjenbdtxwno,0,14,5,0
oLLALLwPAQcbcedhgjkmjlmnnnlsajxjawqjpiggo,0,14,5,0
oLLALLMLQPcbcedhgjkmjllnnnlsajxjaghjdigww,0,14,5,0
oLLALLwAAQcbcedhgjkljmnmnnlsajxjanxjmafgv,0,14,5,0
oLLALLMzQPcbcedhgjkkjmlnnnlsajxjagwjmiaqq,0,14,5,0
mLLLvzQQQcddhkhjijkjllukffuvhhpccsn,0,12,2,0
mLLLzzAQQcddgijhlilklkukfkhuvahsssn,0,12,2,0
mLLAvPQMPbcedhgihjjklllsajqjmdnjthk,0,12,2,0
mLLALvMQQccdehillkkjjltnnaqtabfnnkn,0,12,3,0
mLLvLQMPQacgfjhikjllklnkjftaehvadsp,0,12,2,0
mLLMvAAQPbcefigihjjklllsamxcdoqsrxr,0,12,2,0
mLLALPLQPbcedhgikijklllsajxcavbjjaj,0,12,3,0
mLLAvMMAQbcedgihikklkllsajwuijcfxkr,0,12,1,0
mLLMvMMQPbcefihijkjjlllsamxghqaikqn,0,12,1,0
oLLAvwQwPQcceddgikjknkmnmnaqvnnaloodgfvvg,0,14,4,0
oLLLzLMPMQccddfghlkmjlnnmntgffvktsgbctlku,0,14,3,0
oLLAvLAPMQcccdeghkkjlkmnnnakvhgiafvugnrfr,0,14,4,0
oLLAvAwMPQcceddghjkkmknnmnahvkkudfsabcbcf,0,14,4,0
oLLAvPwPAQcccdehihjmmllnnnakvhppivepkkddw,0,14,4,0
oLLLALLMAQccegfggikklknmnnahaapjatvskxpcb,0,14,5,0
oLLAMvLQzQcbcedfgkijjlmnnnajhfxhhbeebpubo,0,14,5,0
oLLLLwQwQPccddhgghijklmnnntgfgcvkefjhtahh,0,14,5,0
oLLAvPPwQPcccdehghkjlkmnnntnnaxnpsnenxatt,0,14,5,0
oLLALLALQPcccdefhjjmjmlnnnakvhvittqbonuat,0,14,5,0
oLLAvLMAQPcbcediihiklmlnnnlsajxqdjofaflvv,0,14,5,0
oLLAvLLMQQcbcediliknkmmmnnlsajxajouvfgfdd,0,14,5,0
oLLLPPLwQPccddfhhgikklmnnntgfcgovqokldahh,0,14,5,0
oLLAMvPvQQcbcedfgkkmnklmnnajhfxheelscrfvg,0,14,5,0
oLLAvwwAQQcceddgkmjklnmlnnahvkkdlkvrpmbuv,0,14,4,0
oLLAvwAPPQcceddgikljmknmnnaqvnniliblghgco,0,14,4,0
oLLLALzMMQccegfggjkmlknmnnahaapjitljoihuv,0,14,5,0
oLLLvLMQMQccddhgljklmmnnnmtgfovimqcwwtatw,0,14,3,0
oLLLvMMPPQccddhhglkjmnmlnntgfoovhcoghooip,0,14,3,0
oLLAvvQPMQcccdehilmjklnnmnakvhittqvrvadpw,0,14,4,0
oLLLMLMMLQcbedefjhijllmnnnaafdbakepqhmwvg,0,14,5,0
oLLALLAwMQcccdefhjjkjmnnmnakvhvittqboltkl,0,14,5,0
oLLLMLPPLQcbedefjiiljnmmnnaafdbauehotuuag,0,14,5,0
mLLALLAPQbcedhiijikllllsajxahabrxux,0,12,4,0
